% SARTA for CrIS, June 2003 version, Scott Hannon <hannon@umbc.edu>
%
% Error estimates for fast model versus radiance from training transmittance
% 48 regression profiles at 6 angles each
%
% channel number   wavenumber      mean BT(K)      error RMS(K)    error bias(K)   error std(K)
%---------------   -------------   -------------   -------------   -------------   -------------
   1.2420000e+03   2.3325000e+03   2.4193796e+02   1.8223498e-01   8.6372186e-02   1.6074561e-01
   1.2430000e+03   2.3350000e+03   2.4267043e+02   6.5340274e-02   2.0419777e-02   6.2175614e-02
   1.2440000e+03   2.3375000e+03   2.4263593e+02   1.1160989e-01   4.9997348e-02   9.9958618e-02
   1.2450000e+03   2.3400000e+03   2.4223498e+02   7.0854935e-02   2.0928829e-02   6.7811300e-02
   1.2460000e+03   2.3425000e+03   2.4201406e+02   9.0984768e-02   3.5025005e-02   8.4119241e-02
   1.2470000e+03   2.3450000e+03   2.4119829e+02   4.4443449e-02   2.0690900e-02   3.9401744e-02
   1.2480000e+03   2.3475000e+03   2.3900225e+02   1.0135022e-01   3.7563039e-02   9.4296130e-02
   1.2490000e+03   2.3500000e+03   2.3866663e+02   6.9438456e-02   2.5765146e-02   6.4593682e-02
   1.2500000e+03   2.3525000e+03   2.4087068e+02   1.0059736e-01   4.6007363e-02   8.9616048e-02
   1.2510000e+03   2.3550000e+03   2.4245149e+02   7.1608070e-02   3.6592414e-02   6.1659647e-02
   1.2520000e+03   2.3575000e+03   2.4302535e+02   8.7677186e-02   3.4551406e-02   8.0722455e-02
   1.2530000e+03   2.3600000e+03   2.4300039e+02   4.6057909e-02   2.8936784e-02   3.5895227e-02
   1.2540000e+03   2.3625000e+03   2.4261733e+02   1.0732947e-01   4.4237954e-02   9.7958857e-02
   1.2550000e+03   2.3650000e+03   2.4184240e+02   7.1236704e-02   2.8153080e-02   6.5551447e-02
   1.2560000e+03   2.3675000e+03   2.4062064e+02   1.4869563e-01   7.1575903e-02   1.3056212e-01
   1.2570000e+03   2.3700000e+03   2.3889632e+02   5.2457509e-02   1.4588409e-02   5.0475887e-02
   1.2580000e+03   2.3725000e+03   2.3643392e+02   1.0602423e-01   4.0196519e-02   9.8279784e-02
   1.2590000e+03   2.3750000e+03   2.3332914e+02   1.1856690e-01   3.5725924e-02   1.1325327e-01
   1.2600000e+03   2.3775000e+03   2.2967747e+02   1.5394873e-01   5.6378091e-02   1.4350340e-01
   1.2610000e+03   2.3800000e+03   2.2612119e+02   7.3504026e-02  -3.9416208e-03   7.3526026e-02
   1.2620000e+03   2.3825000e+03   2.2488971e+02   5.4601409e-02   1.4267986e-02   5.2795994e-02
   1.2630000e+03   2.3850000e+03   2.2938478e+02   4.1859186e-02  -1.4944598e-02   3.9168577e-02
   1.2640000e+03   2.3875000e+03   2.3909578e+02   5.5254977e-02  -2.8808208e-02   4.7232891e-02
   1.2650000e+03   2.3900000e+03   2.4905448e+02   4.6748598e-02  -6.4145173e-03   4.6387032e-02
   1.2660000e+03   2.3925000e+03   2.5560025e+02   4.0356772e-02  -2.3111989e-02   3.3140890e-02
   1.2670000e+03   2.3950000e+03   2.5879616e+02   9.1679810e-03   3.3505589e-03   8.5486477e-03
   1.2680000e+03   2.3975000e+03   2.6047555e+02   1.3841184e-02  -9.3139104e-03   1.0256446e-02
   1.2690000e+03   2.4000000e+03   2.6172452e+02   3.7966744e-03  -3.5308488e-06   3.8032814e-03
   1.2700000e+03   2.4025000e+03   2.6259752e+02   8.2778302e-03  -5.1813484e-03   6.4669401e-03
   1.2710000e+03   2.4050000e+03   2.6315769e+02   5.1473375e-03   1.8542584e-03   4.8101087e-03
   1.2720000e+03   2.4075000e+03   2.6361778e+02   8.0534787e-03  -5.4439277e-03   5.9451573e-03
   1.2730000e+03   2.4100000e+03   2.6408581e+02   7.6998842e-03   3.2935961e-03   6.9720316e-03
   1.2740000e+03   2.4125000e+03   2.6453271e+02   6.2745408e-03  -4.1495447e-03   4.7146923e-03
   1.2750000e+03   2.4150000e+03   2.6494217e+02   3.3492781e-03  -8.1775439e-06   3.3550980e-03
   1.2760000e+03   2.4175000e+03   2.6532878e+02   5.1599810e-03  -3.4687629e-03   3.8267395e-03
   1.2770000e+03   2.4200000e+03   2.6572150e+02   4.7175612e-03   1.7434414e-03   4.3912127e-03
   1.2780000e+03   2.4225000e+03   2.6607802e+02   3.8644688e-03  -2.7330795e-03   2.7368602e-03
   1.2790000e+03   2.4250000e+03   2.6642370e+02   3.5699190e-03   9.9267161e-04   3.4350977e-03
   1.2800000e+03   2.4275000e+03   2.6672968e+02   2.8023633e-03  -1.9082322e-03   2.0558613e-03
   1.2810000e+03   2.4300000e+03   2.6700809e+02   7.9361311e-03   3.6580469e-03   7.0550475e-03
   1.2820000e+03   2.4325000e+03   2.6731597e+02   2.1511633e-03  -1.3194706e-03   1.7019279e-03
   1.2830000e+03   2.4350000e+03   2.6759339e+02   3.1618710e-03   7.8187054e-04   3.0690081e-03
   1.2840000e+03   2.4375000e+03   2.6777951e+02   2.2230511e-03  -1.0908560e-03   1.9403769e-03
   1.2850000e+03   2.4400000e+03   2.6788697e+02   4.4160242e-03   1.6141490e-03   4.1176041e-03
   1.2860000e+03   2.4425000e+03   2.6798617e+02   2.1499507e-03  -9.6573468e-04   1.9241883e-03
   1.2870000e+03   2.4450000e+03   2.6812779e+02   2.1365670e-03  -1.0848780e-04   2.1375251e-03
   1.2880000e+03   2.4475000e+03   2.6825935e+02   1.7439166e-03  -6.9018160e-04   1.6043165e-03
   1.2890000e+03   2.4500000e+03   2.6842024e+02   3.0024653e-03   4.2817047e-04   2.9769514e-03
   1.2900000e+03   2.4525000e+03   2.6868976e+02   2.4934671e-03  -1.0696695e-03   2.2562938e-03
   1.2910000e+03   2.4550000e+03   2.6908961e+02   2.4956627e-03  -2.9527806e-04   2.4824466e-03
   1.2920000e+03   2.4575000e+03   2.6947975e+02   1.7822824e-03  -7.6184131e-04   1.6140552e-03
   1.2930000e+03   2.4600000e+03   2.6987700e+02   2.1466287e-03   2.6710475e-04   2.1336535e-03
   1.2940000e+03   2.4625000e+03   2.7014140e+02   1.1152005e-03  -6.2416635e-04   9.2577773e-04
   1.2950000e+03   2.4650000e+03   2.7013902e+02   5.1169595e-03   1.6676401e-03   4.8460079e-03
   1.2960000e+03   2.4675000e+03   2.7007137e+02   2.2267444e-03  -4.9399234e-04   2.1750376e-03
   1.2970000e+03   2.4700000e+03   2.7004525e+02   5.5934758e-03   1.3199413e-03   5.4449674e-03
   1.2980000e+03   2.4725000e+03   2.7003394e+02   2.8115946e-03  -8.9752006e-04   2.6691308e-03
   1.2990000e+03   2.4750000e+03   2.7016117e+02   2.8121522e-03  -2.0758172e-04   2.8093619e-03
   1.3000000e+03   2.4775000e+03   2.7036536e+02   2.0262408e-03  -1.0919089e-03   1.7098357e-03
   1.3010000e+03   2.4800000e+03   2.7067214e+02   3.6386085e-03   9.7941596e-04   3.5104137e-03
   1.3020000e+03   2.4825000e+03   2.7098363e+02   1.6056226e-03  -3.8880549e-04   1.5605480e-03
   1.3030000e+03   2.4850000e+03   2.7125871e+02   7.1723513e-03   2.6851675e-03   6.6623283e-03
   1.3040000e+03   2.4875000e+03   2.7151772e+02   1.5997411e-03  -6.6904352e-04   1.4556475e-03
   1.3050000e+03   2.4900000e+03   2.7172527e+02   3.7051202e-03   1.0037566e-03   3.5727734e-03
   1.3060000e+03   2.4925000e+03   2.7178265e+02   1.1239842e-03  -1.0611140e-04   1.1209120e-03
   1.3070000e+03   2.4950000e+03   2.7186952e+02   4.8860838e-03   1.9343442e-03   4.4946940e-03
   1.3080000e+03   2.4975000e+03   2.7217310e+02   1.0141113e-03  -1.6940585e-04   1.0016021e-03
   1.3090000e+03   2.5000000e+03   2.7236396e+02   6.7908165e-03   2.9336122e-03   6.1351286e-03
   1.3100000e+03   2.5025000e+03   2.7243676e+02   1.0223758e-03  -5.2542103e-04   8.7855854e-04
   1.3110000e+03   2.5050000e+03   2.7250078e+02   2.1108814e-03   9.1718557e-04   1.9045171e-03
   1.3120000e+03   2.5075000e+03   2.7258589e+02   9.3369948e-04  -6.9952326e-05   9.3269606e-04
   1.3130000e+03   2.5100000e+03   2.7255118e+02   6.8707140e-03   2.8906136e-03   6.2439117e-03
   1.3140000e+03   2.5125000e+03   2.7248595e+02   1.0604288e-03  -4.3984590e-04   9.6658622e-04
   1.3150000e+03   2.5150000e+03   2.7253647e+02   1.1383504e-03   2.4087775e-04   1.1145100e-03
   1.3160000e+03   2.5175000e+03   2.7269770e+02   1.7002089e-03  -2.7072481e-04   1.6814384e-03
   1.3170000e+03   2.5200000e+03   2.7281727e+02   1.5829292e-03   2.4255932e-04   1.5669574e-03
   1.3180000e+03   2.5225000e+03   2.7282114e+02   1.6703855e-03  -6.8007984e-04   1.5283290e-03
   1.3190000e+03   2.5250000e+03   2.7272004e+02   3.0917175e-03   1.1582834e-04   3.0949249e-03
   1.3200000e+03   2.5275000e+03   2.7260497e+02   3.3997973e-03  -1.3938142e-03   3.1063497e-03
   1.3210000e+03   2.5300000e+03   2.7251565e+02   3.9242165e-03  -7.4365437e-04   3.8598165e-03
   1.3220000e+03   2.5325000e+03   2.7239690e+02   4.9677110e-03  -2.2147580e-03   4.4544242e-03
   1.3230000e+03   2.5350000e+03   2.7216775e+02   5.1284380e-03  -1.5608239e-03   4.8936548e-03
   1.3240000e+03   2.5375000e+03   2.7194776e+02   4.7077392e-03  -2.1322849e-03   4.2044679e-03
   1.3250000e+03   2.5400000e+03   2.7178581e+02   4.5400878e-03   2.4134656e-05   4.5479262e-03
   1.3260000e+03   2.5425000e+03   2.7150381e+02   4.2314119e-03  -2.5353807e-03   3.3936235e-03
   1.3270000e+03   2.5450000e+03   2.7107465e+02   4.7273458e-03  -2.0372619e-03   4.2732620e-03
   1.3280000e+03   2.5475000e+03   2.7075850e+02   6.1214874e-03  -3.6975392e-03   4.8870995e-03
   1.3290000e+03   2.5500000e+03   2.7072105e+02   6.0350853e-03  -2.3343003e-03   5.5750532e-03
   1.3300000e+03   2.5525000e+03   2.7076411e+02   8.0507864e-03  -2.1764938e-03   7.7644940e-03
   1.3310000e+03   2.5550000e+03   2.7080448e+02   9.1375862e-03  -6.8348119e-04   9.1278493e-03
   1.3320000e+03   2.5575000e+03   2.7104528e+02   9.1832076e-03  -2.1357430e-03   8.9469463e-03
   1.3330000e+03   2.5600000e+03   2.7171036e+02   5.8280812e-03  -2.2856365e-03   5.3705255e-03
   1.3340000e+03   2.5625000e+03   2.7220428e+02   5.4648432e-03  -2.9133195e-03   4.6315834e-03
   1.3350000e+03   2.5650000e+03   2.7197280e+02   6.8666291e-03  -3.2955123e-03   6.0346201e-03
   1.3360000e+03   2.5675000e+03   2.7120644e+02   7.9277541e-03  -3.8682516e-03   6.9320102e-03
   1.3370000e+03   2.5700000e+03   2.7045904e+02   1.0288024e-02  -3.6653599e-04   1.0299389e-02
   1.3380000e+03   2.5725000e+03   2.7013226e+02   1.1945498e-02   2.7402882e-04   1.1963142e-02
   1.3390000e+03   2.5750000e+03   2.7003882e+02   1.2474429e-02   2.3261619e-03   1.2276958e-02
   1.3400000e+03   2.5775000e+03   2.6999723e+02   1.2463637e-02   2.3759984e-03   1.2256365e-02
   1.3410000e+03   2.5800000e+03   2.7020776e+02   7.1281499e-03  -2.0020430e-03   6.8531320e-03
   1.3420000e+03   2.5825000e+03   2.7065935e+02   1.2599370e-02  -6.6858409e-03   1.0697711e-02
   1.3430000e+03   2.5850000e+03   2.7132349e+02   1.0316310e-02  -4.0279262e-03   9.5140089e-03
   1.3440000e+03   2.5875000e+03   2.7187008e+02   9.2951907e-03  -2.7644352e-03   8.8900443e-03
   1.3450000e+03   2.5900000e+03   2.7213650e+02   8.7189234e-03  -2.7314921e-04   8.7298128e-03
   1.3460000e+03   2.5925000e+03   2.7243404e+02   9.6838520e-03   1.5781987e-03   9.5710161e-03
   1.3470000e+03   2.5950000e+03   2.7284638e+02   6.8284621e-03   4.5298174e-04   6.8252804e-03
   1.3480000e+03   2.5975000e+03   2.7291972e+02   4.0247956e-03  -9.2865671e-04   3.9230108e-03
   1.3490000e+03   2.6000000e+03   2.7283415e+02   4.8883685e-03  -1.1042625e-03   4.7703002e-03
   1.3500000e+03   2.6025000e+03   2.7302833e+02   4.3492623e-03  -6.9419265e-04   4.3009778e-03
   1.3510000e+03   2.6050000e+03   2.7276513e+02   1.3031194e-02  -1.0622453e-03   1.3010434e-02
   1.3520000e+03   2.6075000e+03   2.7240078e+02   2.1069609e-02  -3.8831722e-04   2.1102699e-02
   1.3530000e+03   2.6100000e+03   2.7307692e+02   1.2461530e-02   7.1316148e-04   1.2462762e-02
   1.3540000e+03   2.6125000e+03   2.7346378e+02   4.9803848e-03  -1.1879599e-04   4.9876344e-03
   1.3550000e+03   2.6150000e+03   2.7362390e+02   2.3715015e-03   1.2823755e-04   2.3721537e-03
   1.3560000e+03   2.6175000e+03   2.7345788e+02   3.6767857e-03  -1.8560254e-04   3.6784899e-03
   1.3570000e+03   2.6200000e+03   2.7268324e+02   1.9380281e-02  -8.8493270e-04   1.9393766e-02
   1.3580000e+03   2.6225000e+03   2.7203563e+02   2.7508229e-02  -2.0917043e-03   2.7476331e-02
   1.3590000e+03   2.6250000e+03   2.7249963e+02   1.9066964e-02  -1.5734652e-03   1.9035005e-02
   1.3600000e+03   2.6275000e+03   2.7306871e+02   9.9677679e-03   4.6197004e-05   9.9850110e-03
   1.3610000e+03   2.6300000e+03   2.7332977e+02   4.8139547e-03  -2.5995593e-04   4.8152979e-03
   1.3620000e+03   2.6325000e+03   2.7337980e+02   3.0523417e-03   3.3895047e-04   3.0387439e-03
   1.3630000e+03   2.6350000e+03   2.7276542e+02   1.6490410e-02   2.5267544e-03   1.6324043e-02
   1.3640000e+03   2.6375000e+03   2.7211033e+02   2.9354496e-02   1.1005890e-03   2.9384916e-02
   1.3650000e+03   2.6400000e+03   2.7245977e+02   2.3630627e-02  -1.0365390e-03   2.3648975e-02
   1.3660000e+03   2.6425000e+03   2.7276973e+02   1.6976913e-02  -5.0780230e-04   1.6998854e-02
   1.3670000e+03   2.6450000e+03   2.7305331e+02   1.1972953e-02  -1.0298823e-04   1.1993350e-02
   1.3680000e+03   2.6475000e+03   2.7318798e+02   9.4939761e-03   8.5109837e-04   9.4722094e-03
   1.3690000e+03   2.6500000e+03   2.7276580e+02   1.7713175e-02   2.3295207e-03   1.7589890e-02
   1.3700000e+03   2.6525000e+03   2.7285053e+02   1.6537844e-02   4.2857652e-03   1.6000671e-02
   1.3710000e+03   2.6550000e+03   2.7272561e+02   1.6404371e-02   1.9993916e-03   1.6310412e-02
   1.3720000e+03   2.6575000e+03   2.7255542e+02   1.8743533e-02   1.4180892e-03   1.8722344e-02
   1.3730000e+03   2.6600000e+03   2.7265620e+02   1.8741110e-02   3.8476715e-04   1.8769775e-02
   1.3740000e+03   2.6625000e+03   2.7272657e+02   1.7506727e-02   1.6184052e-03   1.7462103e-02
   1.3750000e+03   2.6650000e+03   2.7268787e+02   1.7366961e-02   7.3876425e-04   1.7381443e-02
   1.3760000e+03   2.6675000e+03   2.7318434e+02   1.0069920e-02   1.3627057e-03   9.9946571e-03
   1.3770000e+03   2.6700000e+03   2.7343033e+02   5.5103269e-03   3.0131122e-04   5.5116599e-03
   1.3780000e+03   2.6725000e+03   2.7301574e+02   1.2938403e-02   1.2122371e-04   1.2960355e-02
   1.3790000e+03   2.6750000e+03   2.7254964e+02   1.8834775e-02  -1.7642144e-03   1.8784609e-02
   1.3800000e+03   2.6775000e+03   2.7230312e+02   2.1591112e-02  -1.7572077e-03   2.1556945e-02
   1.3810000e+03   2.6800000e+03   2.7259316e+02   1.7380287e-02   7.6794780e-04   1.7393537e-02
   1.3820000e+03   2.6825000e+03   2.7312990e+02   8.4370400e-03   2.0003841e-03   8.2107363e-03
   1.3830000e+03   2.6850000e+03   2.7359892e+02   1.6996080e-03   2.0835305e-04   1.6897249e-03
   1.3840000e+03   2.6875000e+03   2.7354623e+02   4.1975194e-03   5.6278452e-04   4.1668609e-03
   1.3850000e+03   2.6900000e+03   2.7305985e+02   1.1786306e-02  -5.2574636e-04   1.1795069e-02
   1.3860000e+03   2.6925000e+03   2.7256565e+02   1.6899796e-02  -9.3584730e-04   1.6903236e-02
   1.3870000e+03   2.6950000e+03   2.7243982e+02   1.6422472e-02  -4.3329423e-03   1.5868129e-02
   1.3880000e+03   2.6975000e+03   2.7303984e+02   6.8591638e-03  -1.6910522e-03   6.6590118e-03
   1.3890000e+03   2.7000000e+03   2.7363543e+02   3.0282436e-03  -3.4790725e-04   3.0134283e-03
   1.3900000e+03   2.7025000e+03   2.7370698e+02   2.4319547e-03  -3.6317360e-04   2.4088704e-03
   1.3910000e+03   2.7050000e+03   2.7343062e+02   5.9511993e-03  -1.0755734e-03   5.8633853e-03
   1.3920000e+03   2.7075000e+03   2.7298099e+02   1.1187309e-02  -9.1437599e-04   1.1169287e-02
   1.3930000e+03   2.7100000e+03   2.7253743e+02   1.1046081e-02  -3.4134709e-03   1.0523719e-02
   1.3940000e+03   2.7125000e+03   2.7237422e+02   1.2493443e-02  -3.9674904e-03   1.1867356e-02
   1.3950000e+03   2.7150000e+03   2.7213466e+02   2.1199411e-02  -3.4868695e-03   2.0947084e-02
   1.3960000e+03   2.7175000e+03   2.7149445e+02   3.2295485e-02  -2.2234604e-03   3.2274936e-02
   1.3970000e+03   2.7200000e+03   2.7019373e+02   6.0100993e-02  -9.3029756e-03   5.9479982e-02
   1.3980000e+03   2.7225000e+03   2.6992488e+02   5.9423135e-02  -9.0081969e-03   5.8838611e-02
   1.3990000e+03   2.7250000e+03   2.7111623e+02   3.8318590e-02  -1.2087430e-02   3.6425477e-02
   1.4000000e+03   2.7275000e+03   2.7217782e+02   1.3650178e-02  -2.9810163e-03   1.3343881e-02
   1.4010000e+03   2.7300000e+03   2.7306668e+02   9.0533409e-03  -1.2200946e-03   8.9863646e-03
   1.4020000e+03   2.7325000e+03   2.7345792e+02   6.2804313e-03  -2.7978373e-04   6.2851174e-03
   1.4030000e+03   2.7350000e+03   2.7349528e+02   5.5880907e-03  -8.5713994e-04   5.5315742e-03
   1.4040000e+03   2.7375000e+03   2.7293621e+02   1.1252267e-02   8.8754858e-05   1.1271502e-02
   1.4050000e+03   2.7400000e+03   2.7245859e+02   1.0479716e-02  -4.4002077e-03   9.5277392e-03
   1.4060000e+03   2.7425000e+03   2.7240403e+02   5.6637898e-03  -3.4530986e-03   4.4972047e-03
   1.4070000e+03   2.7450000e+03   2.7325139e+02   3.7818137e-03  -1.2183258e-03   3.5864270e-03
   1.4080000e+03   2.7475000e+03   2.7344785e+02   3.7897264e-03  -1.6055399e-04   3.7929146e-03
   1.4090000e+03   2.7500000e+03   2.7298266e+02   1.0353166e-02  -4.1839195e-04   1.0362715e-02
   1.4100000e+03   2.7525000e+03   2.7249551e+02   1.8717946e-02   1.1420165e-03   1.8715596e-02
   1.4110000e+03   2.7550000e+03   2.7236463e+02   1.9813502e-02   4.5255409e-03   1.9323324e-02
   1.4120000e+03   2.7575000e+03   2.7223137e+02   2.2842167e-02   1.0540358e-02   2.0300156e-02
   1.4130000e+03   2.7600000e+03   2.7308858e+02   6.7011396e-03   2.5515522e-03   6.2071437e-03
   1.4140000e+03   2.7625000e+03   2.7319001e+02   6.6715009e-03   1.2782714e-03   6.5592939e-03
   1.4150000e+03   2.7650000e+03   2.7262531e+02   1.6708635e-02  -4.8590847e-04   1.6730640e-02
   1.4160000e+03   2.7675000e+03   2.7203300e+02   2.1776173e-02  -9.9645243e-04   2.1791228e-02
   1.4170000e+03   2.7700000e+03   2.7166671e+02   1.9718265e-02  -6.6227122e-04   1.9741443e-02
   1.4180000e+03   2.7725000e+03   2.7162501e+02   2.1939238e-02   8.2024758e-03   2.0383627e-02
   1.4190000e+03   2.7750000e+03   2.7253055e+02   1.3836229e-02   4.5942909e-03   1.3073914e-02
   1.4200000e+03   2.7775000e+03   2.7251733e+02   1.7715310e-02   4.0219173e-03   1.7282752e-02
   1.4210000e+03   2.7800000e+03   2.7228340e+02   2.0549540e-02  -2.5574235e-03   2.0425273e-02
   1.4220000e+03   2.7825000e+03   2.7188884e+02   2.2731427e-02  -3.2147300e-03   2.2542131e-02
   1.4230000e+03   2.7850000e+03   2.7159013e+02   2.2905446e-02  -4.2908690e-03   2.2539118e-02
   1.4240000e+03   2.7875000e+03   2.7122227e+02   2.4332799e-02  -4.6191274e-03   2.3931933e-02
   1.4250000e+03   2.7900000e+03   2.7117866e+02   2.7576775e-02  -8.4147885e-03   2.6307278e-02
   1.4260000e+03   2.7925000e+03   2.7168856e+02   1.6381288e-02   1.1763397e-03   1.6367437e-02
   1.4270000e+03   2.7950000e+03   2.7163866e+02   1.6223993e-02   4.8157762e-03   1.5519748e-02
   1.4280000e+03   2.7975000e+03   2.7069194e+02   1.9312257e-02   8.6651291e-03   1.7289208e-02
   1.4290000e+03   2.8000000e+03   2.7080095e+02   3.3746497e-02  -1.1203890e-02   3.1887766e-02
